Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2011-09-05,1.4165,1.4174,1.4061,1.4090,Monday,DOWN,-0.0075,-0.0750
2011-09-06,1.4097,1.4278,1.3973,1.3998,Tuesday,DOWN,-0.0099,-0.0990
2011-09-07,1.3996,1.4150,1.3994,1.4097,Wednesday,UP,0.0101,0.1010
2011-09-08,1.4096,1.4097,1.3872,1.3881,Thursday,DOWN,-0.0215,-0.2150
2011-09-09,1.3882,1.3938,1.3627,1.3651,Friday,DOWN,-0.0231,-0.2310
2011-09-12,1.3578,1.3693,1.3500,1.3672,Monday,UP,0.0094,0.0940
2011-09-13,1.3675,1.3741,1.3558,1.3680,Tuesday,UP,0.0005,0.0050
2011-09-14,1.3680,1.3785,1.3590,1.3745,Wednesday,UP,0.0065,0.0650
2011-09-15,1.3748,1.3937,1.3703,1.3876,Thursday,UP,0.0128,0.1280
2011-09-16,1.3881,1.3886,1.3753,1.3797,Friday,DOWN,-0.0084,-0.0840
2011-09-19,1.3683,1.3721,1.3587,1.3683,Monday,Break Even,0.0000,0.0000
2011-09-20,1.3680,1.3745,1.3592,1.3704,Tuesday,UP,0.0024,0.0240
2011-09-21,1.3701,1.3790,1.3558,1.3564,Wednesday,DOWN,-0.0137,-0.1370
2011-09-22,1.3577,1.3603,1.3384,1.3460,Thursday,DOWN,-0.0117,-0.1170
2011-09-23,1.3464,1.3568,1.3417,1.3496,Friday,UP,0.0032,0.0320
2011-09-26,1.3516,1.3550,1.3363,1.3538,Monday,UP,0.0022,0.0220
2011-09-27,1.3530,1.3668,1.3479,1.3591,Tuesday,UP,0.0061,0.0610
2011-09-28,1.3588,1.3691,1.3533,1.3541,Wednesday,DOWN,-0.0047,-0.0470
2011-09-29,1.3536,1.3680,1.3520,1.3591,Thursday,UP,0.0055,0.0550
2011-09-30,1.3591,1.3603,1.3383,1.3384,Friday,DOWN,-0.0207,-0.2070
2011-10-03,1.3341,1.3383,1.3164,1.3169,Monday,DOWN,-0.0172,-0.1720
2011-10-04,1.3180,1.3371,1.3146,1.3338,Tuesday,UP,0.0158,0.1580
2011-10-05,1.3348,1.3385,1.3259,1.3346,Wednesday,DOWN,-0.0002,-0.0020
2011-10-06,1.3351,1.3451,1.3242,1.3431,Thursday,UP,0.0080,0.0800
2011-10-07,1.3434,1.3526,1.3361,1.3375,Friday,DOWN,-0.0059,-0.0590
2011-10-10,1.3394,1.3700,1.3378,1.3642,Monday,UP,0.0248,0.2480
2011-10-11,1.3641,1.3685,1.3565,1.3643,Tuesday,UP,0.0002,0.0020
2011-10-12,1.3646,1.3834,1.3582,1.3786,Wednesday,UP,0.0140,0.1400
2011-10-13,1.3788,1.3829,1.3685,1.3774,Thursday,DOWN,-0.0014,-0.0140
2011-10-14,1.3775,1.3895,1.3722,1.3875,Friday,UP,0.0100,0.1000
2011-10-17,1.3877,1.3916,1.3725,1.3740,Monday,DOWN,-0.0137,-0.1370
2011-10-18,1.3736,1.3818,1.3653,1.3737,Tuesday,UP,0.0001,0.0010
2011-10-19,1.3746,1.3870,1.3725,1.3754,Wednesday,UP,0.0008,0.0080
2011-10-20,1.3758,1.3843,1.3656,1.3775,Thursday,UP,0.0017,0.0170
2011-10-21,1.3778,1.3903,1.3704,1.3894,Friday,UP,0.0116,0.1160
2011-10-24,1.3857,1.3958,1.3822,1.3925,Monday,UP,0.0068,0.0680
