Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2020-06-22,39.0200,40.7700,39.0000,40.7300,Monday,UP,1.7100,17.1000
2020-06-23,40.7800,41.7400,39.9000,40.5100,Tuesday,DOWN,-0.2700,-2.7000
2020-06-24,40.1600,40.6800,37.5200,38.2100,Wednesday,DOWN,-1.9500,-19.5000
2020-06-25,38.2600,39.3800,37.3200,38.9100,Thursday,UP,0.6500,6.5000
2020-06-26,39.2300,39.5000,37.9600,38.6500,Friday,DOWN,-0.5800,-5.8000
2020-06-29,38.1200,39.9900,37.6900,39.8100,Monday,UP,1.6900,16.9000
2020-06-30,39.7600,40.1200,38.9600,39.3400,Tuesday,DOWN,-0.4200,-4.2000
2020-07-01,39.8800,40.6100,39.1100,39.9200,Wednesday,UP,0.0400,0.4000
2020-07-02,39.8500,40.8400,39.5700,40.7600,Thursday,UP,0.9100,9.1000
2020-07-03,40.2300,40.5000,39.8600,40.2800,Friday,UP,0.0500,0.5000
2020-07-06,40.4300,41.1900,39.9500,40.7300,Monday,UP,0.3000,3.0000
2020-07-07,40.7500,41.0100,40.0000,40.7000,Tuesday,DOWN,-0.0500,-0.5000
2020-07-08,40.5700,41.1600,40.4000,41.0400,Wednesday,UP,0.4700,4.7000
2020-07-09,41.0300,41.1200,39.4500,39.8300,Thursday,DOWN,-1.2000,-12.0000
2020-07-10,39.8300,40.9200,38.7700,40.7600,Friday,UP,0.9300,9.3000
2020-07-13,40.5700,40.9100,39.7000,40.3200,Monday,DOWN,-0.2500,-2.5000
2020-07-14,39.8400,40.8000,39.3100,40.5500,Tuesday,UP,0.7100,7.1000
2020-07-15,40.7900,41.4600,40.3200,41.4000,Wednesday,UP,0.6100,6.1000
2020-07-16,41.1900,41.3800,40.6900,40.9300,Thursday,DOWN,-0.2600,-2.6000
2020-07-17,40.9000,41.0500,40.1800,40.7500,Friday,DOWN,-0.1500,-1.5000
2020-07-20,40.7700,41.0200,39.9700,40.9200,Monday,UP,0.1500,1.5000
2020-07-21,40.8000,42.5100,40.7400,41.9200,Tuesday,UP,1.1200,11.2000
2020-07-22,41.6800,42.1600,41.3100,42.0400,Wednesday,UP,0.3600,3.6000
2020-07-23,42.1000,42.5100,40.9900,41.2100,Thursday,DOWN,-0.8900,-8.9000
2020-07-24,41.2300,41.8100,40.8300,41.4500,Friday,UP,0.2200,2.2000
2020-07-27,41.4500,41.9900,40.6900,41.8000,Monday,UP,0.3500,3.5000
2020-07-28,41.8800,42.1200,41.0800,41.2800,Tuesday,DOWN,-0.6000,-6.0000
2020-07-29,41.2900,41.8100,41.1900,41.5400,Wednesday,UP,0.2500,2.5000
2020-07-30,41.5900,41.6400,39.0000,40.2400,Thursday,DOWN,-1.3500,-13.5000
2020-07-31,40.6500,40.8600,39.9600,40.5700,Friday,DOWN,-0.0800,-0.8000
2020-08-03,40.7000,41.4900,39.8900,41.3100,Monday,UP,0.6100,6.1000
2020-08-04,41.0800,42.2800,40.4300,41.9100,Tuesday,UP,0.8300,8.3000
2020-08-05,41.8000,43.6800,41.6600,42.4300,Wednesday,UP,0.6300,6.3000
2020-08-06,42.4200,42.8700,41.8900,42.2000,Thursday,DOWN,-0.2200,-2.2000
2020-08-07,42.1900,42.4400,41.3300,41.4900,Friday,DOWN,-0.7000,-7.0000
2020-08-10,41.6300,42.5400,41.4300,42.1700,Monday,UP,0.5400,5.4000
2020-08-11,42.2100,43.1400,41.7500,41.8700,Tuesday,DOWN,-0.3400,-3.4000
2020-08-12,41.9200,43.1700,41.8000,42.9500,Wednesday,UP,1.0300,10.3000
2020-08-13,42.8800,43.1000,42.3700,42.5200,Thursday,DOWN,-0.3600,-3.6000
2020-08-14,42.6200,42.8400,41.9300,42.3100,Friday,DOWN,-0.3100,-3.1000
2020-08-17,42.4500,43.2500,42.0900,43.1700,Monday,UP,0.7200,7.2000
2020-08-18,43.0500,43.2900,42.4000,43.1200,Tuesday,UP,0.0700,0.7000
2020-08-19,42.8100,43.2100,42.5500,43.1100,Wednesday,UP,0.3000,3.0000
2020-08-20,42.9500,42.9800,41.6300,42.8200,Thursday,DOWN,-0.1300,-1.3000
2020-08-21,43.0100,43.2200,41.7400,42.6200,Friday,DOWN,-0.3900,-3.9000
2020-08-24,42.7200,43.1300,42.5100,42.9300,Monday,UP,0.2100,2.1000
2020-08-25,42.7100,43.8400,42.6300,43.6500,Tuesday,UP,0.9400,9.4000
2020-08-26,43.7400,44.0500,43.3200,43.6900,Wednesday,DOWN,-0.0500,-0.5000
2020-08-27,43.7800,43.8100,42.6800,43.3100,Thursday,DOWN,-0.4700,-4.7000
