Date,Open,High,Low,Close,Day_Name,Direction,Raw_Points,Points_Display
2008-08-11,1.0849,1.0883,1.0742,1.0862,Monday,UP,0.0013,0.0130
2008-08-12,1.0863,1.0927,1.0829,1.0868,Tuesday,UP,0.0005,0.0050
2008-08-13,1.0869,1.0924,1.0824,1.0841,Wednesday,DOWN,-0.0028,-0.0280
2008-08-14,1.0850,1.0981,1.0835,1.0930,Thursday,UP,0.0080,0.0800
2008-08-15,1.0935,1.1010,1.0939,1.0957,Friday,UP,0.0022,0.0220
2008-08-18,1.0969,1.1006,1.0911,1.0971,Monday,UP,0.0002,0.0020
2008-08-19,1.0979,1.1034,1.0903,1.0910,Tuesday,DOWN,-0.0069,-0.0690
2008-08-20,1.0915,1.1041,1.0898,1.0997,Wednesday,UP,0.0082,0.0820
2008-08-21,1.0991,1.1000,1.0843,1.0859,Thursday,DOWN,-0.0132,-0.1320
2008-08-22,1.0862,1.1000,1.0860,1.0987,Friday,UP,0.0125,0.1250
2008-08-25,1.0987,1.1033,1.0923,1.0958,Monday,DOWN,-0.0029,-0.0290
2008-08-26,1.0959,1.1088,1.0954,1.0992,Tuesday,UP,0.0033,0.0330
2008-08-27,1.0999,1.1026,1.0915,1.0975,Wednesday,DOWN,-0.0024,-0.0240
2008-08-28,1.0978,1.1014,1.0883,1.0994,Thursday,UP,0.0016,0.0160
2008-08-29,1.0986,1.1040,1.0924,1.1011,Friday,UP,0.0025,0.0250
2008-09-01,1.0986,1.1048,1.0949,1.1013,Monday,UP,0.0027,0.0270
2008-09-02,1.1012,1.1132,1.1008,1.1062,Tuesday,UP,0.0050,0.0500
2008-09-03,1.1067,1.1173,1.1042,1.1061,Wednesday,DOWN,-0.0006,-0.0060
2008-09-04,1.1063,1.1161,1.1008,1.1143,Thursday,UP,0.0080,0.0800
2008-09-05,1.1123,1.1192,1.1067,1.1187,Friday,UP,0.0064,0.0640
2008-09-08,1.1191,1.1374,1.1128,1.1322,Monday,UP,0.0131,0.1310
2008-09-09,1.1313,1.1365,1.1214,1.1258,Tuesday,DOWN,-0.0055,-0.0550
2008-09-10,1.1273,1.1392,1.1243,1.1385,Wednesday,UP,0.0112,0.1120
2008-09-11,1.1377,1.1420,1.1335,1.1373,Thursday,DOWN,-0.0004,-0.0040
2008-09-12,1.1375,1.1401,1.1291,1.1303,Friday,DOWN,-0.0072,-0.0720
2008-09-15,1.1243,1.1289,1.1055,1.1130,Monday,DOWN,-0.0113,-0.1130
2008-09-16,1.1149,1.1245,1.1047,1.1223,Tuesday,UP,0.0074,0.0740
2008-09-17,1.1224,1.1249,1.0991,1.1034,Wednesday,DOWN,-0.0190,-0.1900
2008-09-18,1.1036,1.1109,1.0899,1.1070,Thursday,UP,0.0034,0.0340
2008-09-19,1.1058,1.1281,1.1008,1.1049,Friday,DOWN,-0.0009,-0.0090
2008-09-22,1.1046,1.1054,1.0694,1.0743,Monday,DOWN,-0.0303,-0.3030
2008-09-23,1.0738,1.0890,1.0726,1.0866,Tuesday,UP,0.0128,0.1280
2008-09-24,1.0871,1.0920,1.0803,1.0914,Wednesday,UP,0.0043,0.0430
2008-09-25,1.0921,1.0942,1.0803,1.0886,Thursday,DOWN,-0.0035,-0.0350
2008-09-26,1.0900,1.0917,1.0829,1.0902,Friday,UP,0.0002,0.0020
2008-09-29,1.0934,1.1088,1.0816,1.0894,Monday,DOWN,-0.0040,-0.0400
2008-09-30,1.0898,1.1248,1.0896,1.1211,Tuesday,UP,0.0313,0.3130
